target_id,approved_symbol,overall_score,datasource_scores_json
ENSG00000166323,C11ORF65,0.622967296205243,"[{""id"": ""eva"", ""score"": 0.8879494689559156}, {""id"": ""eva_somatic"", ""score"": 0.547137717850459}]"
ENSG00000197299,BLM,0.6169570705799197,"[{""id"": ""eva"", ""score"": 0.8283787354313368}, {""id"": ""cancer_gene_census"", ""score"": 0.6673307026282566}, {""id"": ""europepmc"", ""score"": 0.783682629729448}, {""id"": ""gwas_credible_sets"", ""score"": 0.0316444909273387}, {""id"": ""clingen"", ""score"": 0.006079307976116211}]"
ENSG00000135111,TBX3,0.6157043863136828,"[{""id"": ""cancer_gene_census"", ""score"": 0.8010754781028131}, {""id"": ""gwas_credible_sets"", ""score"": 0.6345666162740894}, {""id"": ""intogen"", ""score"": 0.39929868468827284}, {""id"": ""europepmc"", ""score"": 0.6962648359947986}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000198793,MTOR,0.6135146993186098,"[{""id"": ""cancer_gene_census"", ""score"": 0.886861268432453}, {""id"": ""intogen"", ""score"": 0.36041145059042445}, {""id"": ""europepmc"", ""score"": 0.9805107767178467}, {""id"": ""clinical_precedence"", ""score"": 0.16690935765524922}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000164362,TERT,0.6087508393059823,"[{""id"": ""cancer_gene_census"", ""score"": 0.8132340940550455}, {""id"": ""gwas_credible_sets"", ""score"": 0.6995588076259299}, {""id"": ""europepmc"", ""score"": 0.5951299660824053}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000142627,EPHA2,0.6042622143870642,"[{""id"": ""clinical_precedence"", ""score"": 0.9474015434448518}, {""id"": ""europepmc"", ""score"": 0.916670779224638}, {""id"": ""expression_atlas"", ""score"": 0.032866954039058226}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000182872,RBM10,0.6005072864751174,"[{""id"": ""cancer_gene_census"", ""score"": 0.8010754781028131}, {""id"": ""intogen"", ""score"": 0.6824277713300626}, {""id"": ""europepmc"", ""score"": 0.7247910120907223}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000120156,TEK,0.5985047736452798,"[{""id"": ""clinical_precedence"", ""score"": 0.9473758631416268}, {""id"": ""europepmc"", ""score"": 0.7423808636195735}]"
ENSG00000165392,WRN,0.5980431628606113,"[{""id"": ""cancer_gene_census"", ""score"": 0.821677577355207}, {""id"": ""crispr"", ""score"": 0.4717542896703301}, {""id"": ""uniprot_literature"", ""score"": 0.3039653988058105}, {""id"": ""europepmc"", ""score"": 0.8276406927943674}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000085185,BCORL1,0.5955505177131751,"[{""id"": ""cancer_gene_census"", ""score"": 0.8826395267823723}, {""id"": ""intogen"", ""score"": 0.38230939065324115}, {""id"": ""europepmc"", ""score"": 0.06383273374922022}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000129204,USP6,0.5948331329426112,"[{""id"": ""cancer_gene_census"", ""score"": 0.821677577355207}, {""id"": ""intogen"", ""score"": 0.607930797611621}, {""id"": ""europepmc"", ""score"": 0.21577767334517886}]"
ENSG00000185379,RAD51D,0.5934530387224074,"[{""id"": ""cancer_gene_census"", ""score"": 0.8010754781028131}, {""id"": ""eva"", ""score"": 0.6889882372931707}, {""id"": ""europepmc"", ""score"": 0.12881918440245108}]"
ENSG00000044115,CTNNA1,0.5933162509705107,"[{""id"": ""eva"", ""score"": 0.8363733014336651}, {""id"": ""cancer_gene_census"", ""score"": 0.44302956875946886}, {""id"": ""intogen"", ""score"": 0.17863563209668015}, {""id"": ""europepmc"", ""score"": 0.6990328795484686}, {""id"": ""clingen"", ""score"": 0.006079307976116211}]"
ENSG00000196712,NF1,0.5924148807777142,"[{""id"": ""cancer_gene_census"", ""score"": 0.8570765220994967}, {""id"": ""uniprot_literature"", ""score"": 0.3039653988058105}, {""id"": ""intogen"", ""score"": 0.27966729474744234}, {""id"": ""europepmc"", ""score"": 0.8268383454511031}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000168769,TET2,0.5920317058908424,"[{""id"": ""gwas_credible_sets"", ""score"": 0.7820802657380616}, {""id"": ""cancer_gene_census"", ""score"": 0.6867270207705914}, {""id"": ""europepmc"", ""score"": 0.903833120518165}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000132170,PPARG,0.5893755515633613,"[{""id"": ""eva_somatic"", ""score"": 0.7789113344398895}, {""id"": ""cancer_gene_census"", ""score"": 0.634865509339136}, {""id"": ""europepmc"", ""score"": 0.9678172675782564}, {""id"": ""clinical_precedence"", ""score"": 0.1654922726831635}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000178573,MAF,0.5891815616121733,"[{""id"": ""cancer_gene_census"", ""score"": 0.8390711529535394}, {""id"": ""gwas_credible_sets"", ""score"": 0.5108805390625846}, {""id"": ""europepmc"", ""score"": 0.10654392372155104}]"
ENSG00000119630,PGF,0.5890899964724909,"[{""id"": ""clinical_precedence"", ""score"": 0.9264310560026897}, {""id"": ""europepmc"", ""score"": 0.8515451352782256}]"
ENSG00000083857,FAT1,0.5874302776891902,"[{""id"": ""cancer_gene_census"", ""score"": 0.8429314618235775}, {""id"": ""intogen"", ""score"": 0.42166373849537436}, {""id"": ""europepmc"", ""score"": 0.8068862226710525}]"
ENSG00000183337,BCOR,0.5860742334445919,"[{""id"": ""cancer_gene_census"", ""score"": 0.8973450208690622}, {""id"": ""intogen"", ""score"": 0.2629328151073688}, {""id"": ""europepmc"", ""score"": 0.04362241212195388}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000111816,FRK,0.5859464557592461,"[{""id"": ""clinical_precedence"", ""score"": 0.9473609825498411}, {""id"": ""europepmc"", ""score"": 0.32952888884537923}]"
ENSG00000118971,CCND2,0.5854170865229748,"[{""id"": ""gwas_credible_sets"", ""score"": 0.7535077037441954}, {""id"": ""cancer_gene_census"", ""score"": 0.66019595923962}, {""id"": ""crispr"", ""score"": 0.3039653988058105}, {""id"": ""europepmc"", ""score"": 0.8508822432276755}]"
ENSG00000169564,PCBP1,0.5840850086694208,"[{""id"": ""intogen"", ""score"": 0.8387540158164218}, {""id"": ""cancer_gene_census"", ""score"": 0.43880782710938815}, {""id"": ""europepmc"", ""score"": 0.554378187646349}]"
ENSG00000185386,MAPK11,0.5829338063865704,"[{""id"": ""clinical_precedence"", ""score"": 0.9473176186990706}, {""id"": ""europepmc"", ""score"": 0.23128457669598743}]"
ENSG00000101665,SMAD7,0.5826446573622964,"[{""id"": ""gwas_credible_sets"", ""score"": 0.9117128007371519}, {""id"": ""europepmc"", ""score"": 0.933868372155394}]"
ENSG00000169083,AR,0.5814498976841324,"[{""id"": ""cancer_gene_census"", ""score"": 0.8699743018321302}, {""id"": ""intogen"", ""score"": 0.268585686627674}, {""id"": ""europepmc"", ""score"": 0.8523112571367295}, {""id"": ""clinical_precedence"", ""score"": 0.006079307976116211}]"
ENSG00000171862,PTEN,0.5812487757992347,"[{""id"": ""cancer_gene_census"", ""score"": 0.7002531863871788}, {""id"": ""genomics_england"", ""score"": 0.607930797611621}, {""id"": ""intogen"", ""score"": 0.5866492854745939}, {""id"": ""cancer_biomarkers"", ""score"": 0.865457038266544}, {""id"": ""europepmc"", ""score"": 0.9835494630575451}, {""id"": ""impc"", ""score"": 0.6798658113551428}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000196498,NCOR2,0.579772720318127,"[{""id"": ""cancer_gene_census"", ""score"": 0.882763594292089}, {""id"": ""intogen"", ""score"": 0.2791589119160681}, {""id"": ""europepmc"", ""score"": 0.05079504200601146}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000025708,TYMP,0.5794048714450625,"[{""id"": ""clinical_precedence"", ""score"": 0.9294062825697175}, {""id"": ""europepmc"", ""score"": 0.47341469896695926}]"
ENSG00000065057,NTHL1,0.5788107703410456,"[{""id"": ""genomics_england"", ""score"": 0.7599134970145264}, {""id"": ""eva"", ""score"": 0.5592963338026914}, {""id"": ""cancer_gene_census"", ""score"": 0.432728519133272}, {""id"": ""europepmc"", ""score"": 0.34249914226675326}]"
ENSG00000105173,CCNE1,0.5757868342582158,"[{""id"": ""cancer_gene_census"", ""score"": 0.7915765593901316}, {""id"": ""gwas_credible_sets"", ""score"": 0.5439187590168033}, {""id"": ""europepmc"", ""score"": 0.8806217368570209}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000110092,CCND1,0.5756334836608594,"[{""id"": ""cancer_gene_census"", ""score"": 0.8010754781028131}, {""id"": ""gwas_credible_sets"", ""score"": 0.3419477706988785}, {""id"": ""crispr"", ""score"": 0.32142958756831463}, {""id"": ""eva"", ""score"": 0.19453785523571876}, {""id"": ""clinical_precedence"", ""score"": 0.1836740694657198}, {""id"": ""europepmc"", ""score"": 0.9163751146430911}]"
ENSG00000005339,CREBBP,0.5730190770819305,"[{""id"": ""cancer_gene_census"", ""score"": 0.8387097201734968}, {""id"": ""crispr"", ""score"": 0.3203795349794682}, {""id"": ""clinical_precedence"", ""score"": 0.13678442946261474}, {""id"": ""europepmc"", ""score"": 0.555417366540632}, {""id"": ""gwas_credible_sets"", ""score"": 0.040681993586858554}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000116128,BCL9,0.5715434388166919,"[{""id"": ""cancer_gene_census"", ""score"": 0.8390711529535394}, {""id"": ""intogen"", ""score"": 0.3259689278984304}, {""id"": ""europepmc"", ""score"": 0.88119777866456}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000127616,SMARCA4,0.5713673049882754,"[{""id"": ""cancer_gene_census"", ""score"": 0.8387097201734968}, {""id"": ""intogen"", ""score"": 0.26649106510209114}, {""id"": ""eva"", ""score"": 0.20110068378238055}, {""id"": ""europepmc"", ""score"": 0.9548521460538981}, {""id"": ""clingen"", ""score"": 0.006079307976116211}]"
ENSG00000156970,BUB1B,0.5689461644265384,"[{""id"": ""eva"", ""score"": 0.6623229619980358}, {""id"": ""cancer_gene_census"", ""score"": 0.6612513946521403}, {""id"": ""genomics_england"", ""score"": 0.607930797611621}, {""id"": ""eva_somatic"", ""score"": 0.547137717850459}, {""id"": ""impc"", ""score"": 0.5697497883024562}, {""id"": ""europepmc"", ""score"": 0.2643554844921001}, {""id"": ""expression_atlas"", ""score"": 0.11436950832911184}]"
ENSG00000111642,CHD4,0.5653973437128218,"[{""id"": ""cancer_gene_census"", ""score"": 0.8596732522059333}, {""id"": ""intogen"", ""score"": 0.21586953244230125}, {""id"": ""europepmc"", ""score"": 0.7377778222672267}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000166710,B2M,0.5647339355965947,"[{""id"": ""cancer_gene_census"", ""score"": 0.8888429022682052}, {""id"": ""europepmc"", ""score"": 0.8020307957759079}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000141867,BRD4,0.5639341991842972,"[{""id"": ""cancer_gene_census"", ""score"": 0.8658766276917661}, {""id"": ""europepmc"", ""score"": 0.9310807750636186}, {""id"": ""clinical_precedence"", ""score"": 0.13678442946261474}]"
ENSG00000105976,MET,0.5618190203454559,"[{""id"": ""cancer_gene_census"", ""score"": 0.6819775614142507}, {""id"": ""clinical_precedence"", ""score"": 0.5743062491231579}, {""id"": ""eva"", ""score"": 0.547137717850459}, {""id"": ""cancer_biomarkers"", ""score"": 0.9360722249447112}, {""id"": ""europepmc"", ""score"": 0.977637102776065}, {""id"": ""expression_atlas"", ""score"": 0.13123268991014608}]"
ENSG00000049618,ARID1B,0.5609690551706373,"[{""id"": ""cancer_gene_census"", ""score"": 0.8278809528410398}, {""id"": ""intogen"", ""score"": 0.3087872410452298}, {""id"": ""europepmc"", ""score"": 0.7953181439850916}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000107779,BMPR1A,0.5598180539659463,"[{""id"": ""cancer_gene_census"", ""score"": 0.6612513946521403}, {""id"": ""genomics_england"", ""score"": 0.607930797611621}, {""id"": ""orphanet"", ""score"": 0.607930797611621}, {""id"": ""eva"", ""score"": 0.6074883590866926}, {""id"": ""europepmc"", ""score"": 0.2635258941836318}]"
ENSG00000115524,SF3B1,0.5590862400355187,"[{""id"": ""cancer_gene_census"", ""score"": 0.887719449906878}, {""id"": ""europepmc"", ""score"": 0.6386992359838848}]"
ENSG00000102554,KLF5,0.5590642203772035,"[{""id"": ""gwas_credible_sets"", ""score"": 0.8085361072958327}, {""id"": ""crispr"", ""score"": 0.3425375485622005}, {""id"": ""europepmc"", ""score"": 0.8867092657542621}, {""id"": ""impc"", ""score"": 0.45944370029498266}]"
ENSG00000166923,GREM1,0.5580685931120944,"[{""id"": ""gwas_credible_sets"", ""score"": 0.8691841465784422}, {""id"": ""europepmc"", ""score"": 0.9305057217770589}, {""id"": ""eva"", ""score"": 0.015198269940290528}, {""id"": ""expression_atlas"", ""score"": 0.04658643702394274}]"
ENSG00000100697,DICER1,0.5578937216124714,"[{""id"": ""cancer_gene_census"", ""score"": 0.8424623794180129}, {""id"": ""intogen"", ""score"": 0.2186914945068486}, {""id"": ""europepmc"", ""score"": 0.9250900383175765}]"
ENSG00000085224,ATRX,0.5575760161627225,"[{""id"": ""cancer_gene_census"", ""score"": 0.8908211376497945}, {""id"": ""europepmc"", ""score"": 0.5269814092302203}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000185920,PTCH1,0.55677143980095,"[{""id"": ""cancer_gene_census"", ""score"": 0.8930646439182859}, {""id"": ""europepmc"", ""score"": 0.43190487265128247}, {""id"": ""expression_atlas"", ""score"": 0.053408409269331075}]"
ENSG00000212993,POU5F1B,0.55645847399212,"[{""id"": ""gwas_credible_sets"", ""score"": 0.8761014565334718}, {""id"": ""europepmc"", ""score"": 0.7235422810539833}, {""id"": ""expression_atlas"", ""score"": 0.13740144808215687}]"
ENSG00000104884,ERCC2,0.5554580815667347,"[{""id"": ""cancer_gene_census"", ""score"": 0.8706260870481068}, {""id"": ""europepmc"", ""score"": 0.8612055894828398}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000158169,FANCC,0.5550258808526838,"[{""id"": ""cancer_gene_census"", ""score"": 0.8010754781028131}, {""id"": ""eva"", ""score"": 0.4377101742803672}, {""id"": ""europepmc"", ""score"": 0.11125833718819961}]"
ENSG00000064012,CASP8,0.5549013522388293,"[{""id"": ""cancer_gene_census"", ""score"": 0.8761776773179629}, {""id"": ""europepmc"", ""score"": 0.7318582346813238}]"
ENSG00000128602,SMO,0.55303651709825,"[{""id"": ""cancer_gene_census"", ""score"": 0.8573090768818881}, {""id"": ""clinical_precedence"", ""score"": 0.1587374860430344}, {""id"": ""europepmc"", ""score"": 0.5719332805130668}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000118513,MYB,0.5529409396299063,"[{""id"": ""cancer_gene_census"", ""score"": 0.8132340940550455}, {""id"": ""crispr"", ""score"": 0.29944933085065245}, {""id"": ""europepmc"", ""score"": 0.9250421411054331}, {""id"": ""expression_atlas"", ""score"": 0.07143523026296882}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000169925,BRD3,0.5525369859275091,"[{""id"": ""cancer_gene_census"", ""score"": 0.8596732522059333}, {""id"": ""clinical_precedence"", ""score"": 0.13678442946261474}, {""id"": ""europepmc"", ""score"": 0.6755411894394678}]"
ENSG00000135503,ACVR1B,0.5517298224438566,"[{""id"": ""cancer_gene_census"", ""score"": 0.8132340940550455}, {""id"": ""intogen"", ""score"": 0.3660632861630228}, {""id"": ""europepmc"", ""score"": 0.12616864954166365}]"
ENSG00000051341,POLQ,0.551625159873467,"[{""id"": ""cancer_gene_census"", ""score"": 0.8719559356678823}, {""id"": ""europepmc"", ""score"": 0.7085113142914842}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000046889,PREX2,0.5515362330738598,"[{""id"": ""cancer_gene_census"", ""score"": 0.8387097201734968}, {""id"": ""intogen"", ""score"": 0.21586953244230125}, {""id"": ""europepmc"", ""score"": 0.6551154119483216}]"
ENSG00000141027,NCOR1,0.5510377494650205,"[{""id"": ""cancer_gene_census"", ""score"": 0.8804580542687392}, {""id"": ""europepmc"", ""score"": 0.5191440319143403}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000079805,DNM2,0.5507313940213453,"[{""id"": ""cancer_gene_census"", ""score"": 0.8277568853313232}, {""id"": ""crispr"", ""score"": 0.25229128100882275}, {""id"": ""europepmc"", ""score"": 0.6406541686094555}, {""id"": ""expression_atlas"", ""score"": 0.06758876289347389}]"
ENSG00000150457,LATS2,0.5503547171815275,"[{""id"": ""cancer_gene_census"", ""score"": 0.8658766276917661}, {""id"": ""europepmc"", ""score"": 0.7883018386220814}]"
ENSG00000135100,HNF1A,0.5500285388495579,"[{""id"": ""cancer_gene_census"", ""score"": 0.8596732522059333}, {""id"": ""europepmc"", ""score"": 0.9016385765715882}]"
ENSG00000101115,SALL4,0.5497351652938053,"[{""id"": ""cancer_gene_census"", ""score"": 0.8573090768818881}, {""id"": ""europepmc"", ""score"": 0.8666969902647645}, {""id"": ""expression_atlas"", ""score"": 0.16329048376218536}]"
ENSG00000138336,TET1,0.5489066438004007,"[{""id"": ""cancer_gene_census"", ""score"": 0.8381820024672366}, {""id"": ""intogen"", ""score"": 0.17044223764670105}, {""id"": ""europepmc"", ""score"": 0.8128371816960969}, {""id"": ""impc"", ""score"": 0.32433108052579984}]"
ENSG00000104517,UBR5,0.5488717458728108,"[{""id"": ""cancer_gene_census"", ""score"": 0.8596732522059333}, {""id"": ""europepmc"", ""score"": 0.8635818444141872}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000198286,CARD11,0.5488461345658113,"[{""id"": ""cancer_gene_census"", ""score"": 0.8387097201734968}, {""id"": ""intogen"", ""score"": 0.19904672295443598}, {""id"": ""europepmc"", ""score"": 0.6452466686670929}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000039068,CDH1,0.5488383165830224,"[{""id"": ""cancer_gene_census"", ""score"": 0.7008427633961629}, {""id"": ""eva"", ""score"": 0.6347304136063334}, {""id"": ""gwas_credible_sets"", ""score"": 0.28085544595551426}, {""id"": ""europepmc"", ""score"": 0.9652662659088185}]"
ENSG00000129071,MBD4,0.5483179000816913,"[{""id"": ""genomics_england"", ""score"": 0.865457038266544}, {""id"": ""europepmc"", ""score"": 0.7296854377787186}]"
ENSG00000081237,PTPRC,0.5479018771258481,"[{""id"": ""cancer_gene_census"", ""score"": 0.8193134020311618}, {""id"": ""intogen"", ""score"": 0.25496152124585314}, {""id"": ""europepmc"", ""score"": 0.8191440738182729}]"
ENSG00000152894,PTPRK,0.5477560959271839,"[{""id"": ""cancer_gene_census"", ""score"": 0.8658766276917661}, {""id"": ""europepmc"", ""score"": 0.7028111457816176}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000108175,ZMIZ1,0.5475423770312974,"[{""id"": ""gwas_credible_sets"", ""score"": 0.8707285508620429}, {""id"": ""europepmc"", ""score"": 0.5987416552681903}]"
ENSG00000181449,SOX2,0.5456601381411905,"[{""id"": ""cancer_gene_census"", ""score"": 0.8390711529535394}, {""id"": ""europepmc"", ""score"": 0.9738572684579822}, {""id"": ""impc"", ""score"": 0.44124647395614086}]"
ENSG00000134352,IL6ST,0.5453269181656818,"[{""id"": ""cancer_gene_census"", ""score"": 0.8512297689057718}, {""id"": ""europepmc"", ""score"": 0.7639979681513057}, {""id"": ""impc"", ""score"": 0.3416267117178504}]"
ENSG00000113522,RAD50,0.5451965737505452,"[{""id"": ""cancer_gene_census"", ""score"": 0.8706260870481068}, {""id"": ""europepmc"", ""score"": 0.5236175660925495}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000079432,CIC,0.5447469691254474,"[{""id"": ""cancer_gene_census"", ""score"": 0.882763594292089}, {""id"": ""europepmc"", ""score"": 0.26607611184466623}, {""id"": ""eva"", ""score"": 0}]"
