chemical_id,ChemicalName,gene_id,gene_symbol,cluster_id
D004051,Diethylhexyl Phthalate,203238,CCDC171,cluster_3
D004051,Diethylhexyl Phthalate,100499483,CCDC180,cluster_3
D004051,Diethylhexyl Phthalate,84960,CCDC183,cluster_3
D004051,Diethylhexyl Phthalate,387856,CCDC184,cluster_3
D004051,Diethylhexyl Phthalate,55036,CCDC40,cluster_3
D004051,Diethylhexyl Phthalate,6347,CCL2,cluster_3
D004051,Diethylhexyl Phthalate,6364,CCL20,cluster_3
D004051,Diethylhexyl Phthalate,6370,CCL25,cluster_3
D004051,Diethylhexyl Phthalate,140706,CCM2L,cluster_3
D004051,Diethylhexyl Phthalate,8840,CCN4,cluster_3
D004051,Diethylhexyl Phthalate,8900,CCNA1,cluster_3
D004051,Diethylhexyl Phthalate,890,CCNA2,cluster_3
D004051,Diethylhexyl Phthalate,595,CCND1,cluster_3
D004051,Diethylhexyl Phthalate,896,CCND3,cluster_3
D004051,Diethylhexyl Phthalate,898,CCNE1,cluster_3
D004051,Diethylhexyl Phthalate,9134,CCNE2,cluster_3
D004051,Diethylhexyl Phthalate,901,CCNG2,cluster_3
D004051,Diethylhexyl Phthalate,902,CCNH,cluster_3
D004051,Diethylhexyl Phthalate,219771,CCNY,cluster_3
D004051,Diethylhexyl Phthalate,1230,CCR1,cluster_3
D004051,Diethylhexyl Phthalate,729230,CCR2,cluster_3
D004051,Diethylhexyl Phthalate,1235,CCR6,cluster_3
D004051,Diethylhexyl Phthalate,135228,CD109,cluster_3
D004051,Diethylhexyl Phthalate,929,CD14,cluster_3
D004051,Diethylhexyl Phthalate,930,CD19,cluster_3
D004051,Diethylhexyl Phthalate,933,CD22,cluster_3
D004051,Diethylhexyl Phthalate,940,CD28,cluster_3
D004051,Diethylhexyl Phthalate,146894,CD300LG,cluster_3
D004051,Diethylhexyl Phthalate,951,CD37,cluster_3
D004051,Diethylhexyl Phthalate,958,CD40,cluster_3
D004051,Diethylhexyl Phthalate,961,CD47,cluster_3
D004051,Diethylhexyl Phthalate,970,CD70,cluster_3
D004051,Diethylhexyl Phthalate,928,CD9,cluster_3
D004051,Diethylhexyl Phthalate,10225,CD96,cluster_3
D004051,Diethylhexyl Phthalate,4267,CD99,cluster_3
D004051,Diethylhexyl Phthalate,166979,CDC20B,cluster_3
D004051,Diethylhexyl Phthalate,246184,CDC26,cluster_3
D004051,Diethylhexyl Phthalate,64866,CDCP1,cluster_3
D004051,Diethylhexyl Phthalate,999,CDH1,cluster_3
D004051,Diethylhexyl Phthalate,1008,CDH10,cluster_3
D004051,Diethylhexyl Phthalate,1012,CDH13,cluster_3
D004051,Diethylhexyl Phthalate,1016,CDH18,cluster_3
D004051,Diethylhexyl Phthalate,1000,CDH2,cluster_3
D004051,Diethylhexyl Phthalate,28316,CDH20,cluster_3
D004051,Diethylhexyl Phthalate,64072,CDH23,cluster_3
D004051,Diethylhexyl Phthalate,1001,CDH3,cluster_3
D004051,Diethylhexyl Phthalate,1005,CDH7,cluster_3
D004051,Diethylhexyl Phthalate,92211,CDHR1,cluster_3
D004051,Diethylhexyl Phthalate,983,CDK1,cluster_3
D004051,Diethylhexyl Phthalate,8558,CDK10,cluster_3
D004051,Diethylhexyl Phthalate,1021,CDK6,cluster_3
D004051,Diethylhexyl Phthalate,1026,CDKN1A,cluster_3
D004051,Diethylhexyl Phthalate,1028,CDKN1C,cluster_3
D004051,Diethylhexyl Phthalate,1029,CDKN2A,cluster_3
D004051,Diethylhexyl Phthalate,1030,CDKN2B,cluster_3
D004051,Diethylhexyl Phthalate,441549,CDNF,cluster_3
D004051,Diethylhexyl Phthalate,1036,CDO1,cluster_3
D004051,Diethylhexyl Phthalate,50937,CDON,cluster_3
D004051,Diethylhexyl Phthalate,284040,CDRT4,cluster_3
D004051,Diethylhexyl Phthalate,634,CEACAM1,cluster_3
D004051,Diethylhexyl Phthalate,1084,CEACAM3,cluster_3
D004051,Diethylhexyl Phthalate,1050,CEBPA,cluster_3
D004051,Diethylhexyl Phthalate,1051,CEBPB,cluster_3
D004051,Diethylhexyl Phthalate,418160,CECR1,cluster_3
D004051,Diethylhexyl Phthalate,27443,CECR2,cluster_3
D004051,Diethylhexyl Phthalate,752014,CEMP1,cluster_3
D004051,Diethylhexyl Phthalate,1063,CENPF,cluster_3
D004051,Diethylhexyl Phthalate,80152,CENPT,cluster_3
D004051,Diethylhexyl Phthalate,201161,CENPV,cluster_3
D004051,Diethylhexyl Phthalate,201254,CENPX,cluster_3
D004051,Diethylhexyl Phthalate,283638,CEP170B,cluster_3
D004051,Diethylhexyl Phthalate,55165,CEP55,cluster_3
D004051,Diethylhexyl Phthalate,9350,CER1,cluster_3
D004051,Diethylhexyl Phthalate,1066,CES1,cluster_3
D004051,Diethylhexyl Phthalate,8824,CES2,cluster_3
D004051,Diethylhexyl Phthalate,283848,CES4A,cluster_3
D004051,Diethylhexyl Phthalate,348807,CFAP100,cluster_3
D004051,Diethylhexyl Phthalate,200373,CFAP221,cluster_3
D004051,Diethylhexyl Phthalate,255119,CFAP299,cluster_3
D004051,Diethylhexyl Phthalate,80217,CFAP43,cluster_3
D004051,Diethylhexyl Phthalate,55779,CFAP44,cluster_3
D004051,Diethylhexyl Phthalate,64776,CFAP68,cluster_3
D004051,Diethylhexyl Phthalate,85452,CFAP74,cluster_3
D004051,Diethylhexyl Phthalate,89876,CFAP91,cluster_3
D004051,Diethylhexyl Phthalate,3426,CFI,cluster_3
D004051,Diethylhexyl Phthalate,1081,CGA,cluster_3
D004051,Diethylhexyl Phthalate,8208,CHAF1B,cluster_3
D004051,Diethylhexyl Phthalate,1111,CHEK1,cluster_3
D004051,Diethylhexyl Phthalate,11200,CHEK2,cluster_3
D004051,Diethylhexyl Phthalate,1116,CHI3L1,cluster_3
D004051,Diethylhexyl Phthalate,92421,CHMP4C,cluster_3
D004051,Diethylhexyl Phthalate,63928,CHP2,cluster_3
D004051,Diethylhexyl Phthalate,91851,CHRDL1,cluster_3
D004051,Diethylhexyl Phthalate,1143,CHRNB4,cluster_3
D004051,Diethylhexyl Phthalate,51363,CHST15,cluster_3
D004051,Diethylhexyl Phthalate,83539,CHST9,cluster_3
D004051,Diethylhexyl Phthalate,10519,CIB1,cluster_3
D004051,Diethylhexyl Phthalate,128344,CIMAP3,cluster_3
D004051,Diethylhexyl Phthalate,730112,CIMIP2B,cluster_3
D004051,Diethylhexyl Phthalate,4435,CITED1,cluster_3
D004051,Diethylhexyl Phthalate,9793,CKAP5,cluster_3
D004051,Diethylhexyl Phthalate,1152,CKB,cluster_3
D004051,Diethylhexyl Phthalate,548596,CKMT1A,cluster_3
D004051,Diethylhexyl Phthalate,1163,CKS1B,cluster_3
D004051,Diethylhexyl Phthalate,23529,CLCF1,cluster_3
D004051,Diethylhexyl Phthalate,1186,CLCN7,cluster_3
D004051,Diethylhexyl Phthalate,9076,CLDN1,cluster_3
D004051,Diethylhexyl Phthalate,9074,CLDN6,cluster_3
D004051,Diethylhexyl Phthalate,1366,CLDN7,cluster_3
D004051,Diethylhexyl Phthalate,497190,CLEC18B,cluster_3
D004051,Diethylhexyl Phthalate,29121,CLEC2D,cluster_3
D004051,Diethylhexyl Phthalate,7123,CLEC3B,cluster_3
D004051,Diethylhexyl Phthalate,50856,CLEC4A,cluster_3
D004051,Diethylhexyl Phthalate,23601,CLEC5A,cluster_3
D004051,Diethylhexyl Phthalate,64581,CLEC7A,cluster_3
D004051,Diethylhexyl Phthalate,1047,CLGN,cluster_3
D004051,Diethylhexyl Phthalate,1192,CLIC1,cluster_3
D004051,Diethylhexyl Phthalate,53405,CLIC5,cluster_3
D004051,Diethylhexyl Phthalate,25999,CLIP3,cluster_3
D004051,Diethylhexyl Phthalate,1212,CLTB,cluster_3
D004051,Diethylhexyl Phthalate,157807,CLVS1,cluster_3
D004051,Diethylhexyl Phthalate,79645,CLXN,cluster_3
D004051,Diethylhexyl Phthalate,171425,CLYBL,cluster_3
D004051,Diethylhexyl Phthalate,1240,CMKLR1,cluster_3
D004051,Diethylhexyl Phthalate,116173,CMTM5,cluster_3
D004051,Diethylhexyl Phthalate,7555,CNBP,cluster_3
D004051,Diethylhexyl Phthalate,11061,CNMD,cluster_3
D004051,Diethylhexyl Phthalate,1264,CNN1,cluster_3
D004051,Diethylhexyl Phthalate,1265,CNN2,cluster_3
D004051,Diethylhexyl Phthalate,25927,CNRIP1,cluster_3
D004051,Diethylhexyl Phthalate,1271,CNTFR,cluster_3
D004051,Diethylhexyl Phthalate,6900,CNTN2,cluster_3
D004051,Diethylhexyl Phthalate,53942,CNTN5,cluster_3
D004051,Diethylhexyl Phthalate,8506,CNTNAP1,cluster_3
D004051,Diethylhexyl Phthalate,79937,CNTNAP3,cluster_3
D004051,Diethylhexyl Phthalate,129684,CNTNAP5,cluster_3
D004051,Diethylhexyl Phthalate,22796,COG2,cluster_3
D004051,Diethylhexyl Phthalate,1303,COL12A1,cluster_3
D004051,Diethylhexyl Phthalate,1305,COL13A1,cluster_3
D004051,Diethylhexyl Phthalate,1308,COL17A1,cluster_3
D004051,Diethylhexyl Phthalate,169044,COL22A1,cluster_3
D004051,Diethylhexyl Phthalate,91522,COL23A1,cluster_3
D004051,Diethylhexyl Phthalate,1284,COL4A2,cluster_3
D004051,Diethylhexyl Phthalate,1289,COL5A1,cluster_3
D004051,Diethylhexyl Phthalate,1294,COL7A1,cluster_3
D004051,Diethylhexyl Phthalate,1298,COL9A2,cluster_3
D004051,Diethylhexyl Phthalate,23127,COLGALT2,cluster_3
D004051,Diethylhexyl Phthalate,100532731,COMMD3-BMI1,cluster_3
D004051,Diethylhexyl Phthalate,54939,COMMD4,cluster_3
D004051,Diethylhexyl Phthalate,1311,COMP,cluster_3
D004051,Diethylhexyl Phthalate,1312,COMT,cluster_3
D004051,Diethylhexyl Phthalate,10987,COPS5,cluster_3
D004051,Diethylhexyl Phthalate,7464,CORO2A,cluster_3
D004051,Diethylhexyl Phthalate,100529144,CORO7-PAM16,cluster_3
D004051,Diethylhexyl Phthalate,4512,COX1,cluster_3
D004051,Diethylhexyl Phthalate,4513,COX2,cluster_3
D004051,Diethylhexyl Phthalate,4514,COX3,cluster_3
D004051,Diethylhexyl Phthalate,84419,COXFA4L3,cluster_3
D004051,Diethylhexyl Phthalate,1357,CPA1,cluster_3
D004051,Diethylhexyl Phthalate,27151,CPAMD8,cluster_3
D004051,Diethylhexyl Phthalate,1361,CPB2,cluster_3
D004051,Diethylhexyl Phthalate,132864,CPEB2,cluster_3
D004051,Diethylhexyl Phthalate,79974,CPED1,cluster_3
D004051,Diethylhexyl Phthalate,10404,CPQ,cluster_3
D004051,Diethylhexyl Phthalate,1373,CPS1,cluster_3
D004051,Diethylhexyl Phthalate,54504,CPVL,cluster_3
D004051,Diethylhexyl Phthalate,119587,CPXM2,cluster_3
D004051,Diethylhexyl Phthalate,1381,CRABP1,cluster_3
D004051,Diethylhexyl Phthalate,286204,CRB2,cluster_3
D004051,Diethylhexyl Phthalate,10488,CREB3,cluster_3
D004051,Diethylhexyl Phthalate,90993,CREB3L1,cluster_3
D004051,Diethylhexyl Phthalate,200407,CREG2,cluster_3
D004051,Diethylhexyl Phthalate,78987,CRELD1,cluster_3
D004051,Diethylhexyl Phthalate,1392,CRH,cluster_3
D004051,Diethylhexyl Phthalate,401262,CRIP3,cluster_3
D004051,Diethylhexyl Phthalate,6997,CRIPTO,cluster_3
D004051,Diethylhexyl Phthalate,83716,CRISPLD2,cluster_3
D004051,Diethylhexyl Phthalate,1401,CRP,cluster_3
D004051,Diethylhexyl Phthalate,55118,CRTAC1,cluster_3
D004051,Diethylhexyl Phthalate,1409,CRYAA,cluster_3
D004051,Diethylhexyl Phthalate,1417,CRYBB3,cluster_3
D004051,Diethylhexyl Phthalate,55057,CRYBG2,cluster_3
D004051,Diethylhexyl Phthalate,1436,CSF1R,cluster_3
D004051,Diethylhexyl Phthalate,1439,CSF2RB,cluster_3
D004051,Diethylhexyl Phthalate,55790,CSGALNACT1,cluster_3
D004051,Diethylhexyl Phthalate,114784,CSMD2,cluster_3
D004051,Diethylhexyl Phthalate,1456,CSNK1G3,cluster_3
D004051,Diethylhexyl Phthalate,1465,CSRP1,cluster_3
D004051,Diethylhexyl Phthalate,1469,CST1,cluster_3
D004051,Diethylhexyl Phthalate,1470,CST2,cluster_3
D004051,Diethylhexyl Phthalate,1473,CST5,cluster_3
D004051,Diethylhexyl Phthalate,1474,CST6,cluster_3
D004051,Diethylhexyl Phthalate,1487,CTBP1,cluster_3
D004051,Diethylhexyl Phthalate,115908,CTHRC1,cluster_3
D004051,Diethylhexyl Phthalate,1496,CTNNA2,cluster_3
D004051,Diethylhexyl Phthalate,1499,CTNNB1,cluster_3
D004051,Diethylhexyl Phthalate,1504,CTRB1,cluster_3
D004051,Diethylhexyl Phthalate,440387,CTRB2,cluster_3
D004051,Diethylhexyl Phthalate,1509,CTSD,cluster_3
D004051,Diethylhexyl Phthalate,8722,CTSF,cluster_3
D004051,Diethylhexyl Phthalate,1514,CTSL,cluster_3
D004051,Diethylhexyl Phthalate,1515,CTSV,cluster_3
D004051,Diethylhexyl Phthalate,23316,CUX2,cluster_3
D004051,Diethylhexyl Phthalate,10563,CXCL13,cluster_3
D004051,Diethylhexyl Phthalate,58191,CXCL16,cluster_3
D004051,Diethylhexyl Phthalate,2921,CXCL3,cluster_3
D004051,Diethylhexyl Phthalate,6374,CXCL5,cluster_3
D004051,Diethylhexyl Phthalate,3576,CXCL8,cluster_3
D004051,Diethylhexyl Phthalate,7852,CXCR4,cluster_3
D004051,Diethylhexyl Phthalate,51706,CYB5R1,cluster_3
D004051,Diethylhexyl Phthalate,606495,CYB5RL,cluster_3
D004051,Diethylhexyl Phthalate,1535,CYBA,cluster_3
D004051,Diethylhexyl Phthalate,1583,CYP11A1,cluster_3
D004051,Diethylhexyl Phthalate,1584,CYP11B1,cluster_3
D004051,Diethylhexyl Phthalate,1586,CYP17A1,cluster_3
D004051,Diethylhexyl Phthalate,1588,CYP19A1,cluster_3
D004051,Diethylhexyl Phthalate,1543,CYP1A1,cluster_3
D004051,Diethylhexyl Phthalate,1545,CYP1B1,cluster_3
D004051,Diethylhexyl Phthalate,1592,CYP26A1,cluster_3
D004051,Diethylhexyl Phthalate,1548,CYP2A6,cluster_3
D004051,Diethylhexyl Phthalate,13088,CYP2B10,cluster_3
D004051,Diethylhexyl Phthalate,1555,CYP2B6,cluster_3
D004051,Diethylhexyl Phthalate,1558,CYP2C8,cluster_3
D004051,Diethylhexyl Phthalate,1565,CYP2D6,cluster_3
D004051,Diethylhexyl Phthalate,1571,CYP2E1,cluster_3
D004051,Diethylhexyl Phthalate,1572,CYP2F1,cluster_3
D004051,Diethylhexyl Phthalate,1573,CYP2J2,cluster_3
D004051,Diethylhexyl Phthalate,1576,CYP3A4,cluster_3
D004051,Diethylhexyl Phthalate,64816,CYP3A43,cluster_3
D004051,Diethylhexyl Phthalate,1577,CYP3A5,cluster_3
D004051,Diethylhexyl Phthalate,10858,CYP46A1,cluster_3
D004051,Diethylhexyl Phthalate,13117,CYP4A10,cluster_3
D004051,Diethylhexyl Phthalate,57834,CYP4F11,cluster_3
D004051,Diethylhexyl Phthalate,285440,CYP4V2,cluster_3
D004051,Diethylhexyl Phthalate,199974,CYP4Z1,cluster_3
D004051,Diethylhexyl Phthalate,81553,CYRIA,cluster_3
D004051,Diethylhexyl Phthalate,57105,CYSLTR2,cluster_3
D004051,Diethylhexyl Phthalate,153090,DAB2IP,cluster_3
D004051,Diethylhexyl Phthalate,1602,DACH1,cluster_3
D004051,Diethylhexyl Phthalate,51339,DACT1,cluster_3
D004051,Diethylhexyl Phthalate,168002,DACT2,cluster_3
D004051,Diethylhexyl Phthalate,221955,DAGLB,cluster_3
D004051,Diethylhexyl Phthalate,1612,DAPK1,cluster_3
D004051,Diethylhexyl Phthalate,92196,DAPL1,cluster_3
D004051,Diethylhexyl Phthalate,27071,DAPP1,cluster_3
D004051,Diethylhexyl Phthalate,1616,DAXX,cluster_3
D004051,Diethylhexyl Phthalate,57055,DAZ2,cluster_3
D004051,Diethylhexyl Phthalate,1627,DBN1,cluster_3
D004051,Diethylhexyl Phthalate,54798,DCHS2,cluster_3
D004051,Diethylhexyl Phthalate,9201,DCLK1,cluster_3
D004051,Diethylhexyl Phthalate,1638,DCT,cluster_3
D004051,Diethylhexyl Phthalate,1649,DDIT3,cluster_3
D004051,Diethylhexyl Phthalate,54541,DDIT4,cluster_3
D004051,Diethylhexyl Phthalate,65992,DDRGK1,cluster_3
D004051,Diethylhexyl Phthalate,100037417,DDTL,cluster_3
D004051,Diethylhexyl Phthalate,29118,DDX25,cluster_3
D004051,Diethylhexyl Phthalate,10212,DDX39A,cluster_3
D004051,Diethylhexyl Phthalate,54849,DEF8,cluster_3
D004051,Diethylhexyl Phthalate,1668,DEFA3,cluster_3
D004051,Diethylhexyl Phthalate,57706,DENND1A,cluster_3
D004051,Diethylhexyl Phthalate,55667,DENND4C,cluster_3
D004051,Diethylhexyl Phthalate,414918,DENND6B,cluster_3
D004051,Diethylhexyl Phthalate,8694,DGAT1,cluster_3
D004051,Diethylhexyl Phthalate,84649,DGAT2,cluster_3
D004051,Diethylhexyl Phthalate,1606,DGKA,cluster_3
D004051,Diethylhexyl Phthalate,79665,DHX40,cluster_3
D004051,Diethylhexyl Phthalate,1729,DIAPH1,cluster_3
D004051,Diethylhexyl Phthalate,1734,DIO2,cluster_3
D004051,Diethylhexyl Phthalate,1735,DIO3,cluster_3
D004051,Diethylhexyl Phthalate,22943,DKK1,cluster_3
D004051,Diethylhexyl Phthalate,27123,DKK2,cluster_3
D004051,Diethylhexyl Phthalate,27122,DKK3,cluster_3
D004051,Diethylhexyl Phthalate,10395,DLC1,cluster_3
D004051,Diethylhexyl Phthalate,9940,DLEC1,cluster_3
D004051,Diethylhexyl Phthalate,9229,DLGAP1,cluster_3
D004051,Diethylhexyl Phthalate,28514,DLL1,cluster_3
D004051,Diethylhexyl Phthalate,54567,DLL4,cluster_3
D004051,Diethylhexyl Phthalate,1756,DMD,cluster_3
D004051,Diethylhexyl Phthalate,58524,DMRT3,cluster_3
D004051,Diethylhexyl Phthalate,388389,DNAAF19,cluster_3
D004051,Diethylhexyl Phthalate,25981,DNAH1,cluster_3
D004051,Diethylhexyl Phthalate,8701,DNAH11,cluster_3
D004051,Diethylhexyl Phthalate,201625,DNAH12,cluster_3
D004051,Diethylhexyl Phthalate,1768,DNAH6,cluster_3
D004051,Diethylhexyl Phthalate,56171,DNAH7,cluster_3
D004051,Diethylhexyl Phthalate,144132,DNHD1,cluster_3
D004051,Diethylhexyl Phthalate,1788,DNMT3A,cluster_3
D004051,Diethylhexyl Phthalate,1789,DNMT3B,cluster_3
D004051,Diethylhexyl Phthalate,8448,DOC2A,cluster_3
D004051,Diethylhexyl Phthalate,8447,DOC2B,cluster_3
D004051,Diethylhexyl Phthalate,55619,DOCK10,cluster_3
D004051,Diethylhexyl Phthalate,80005,DOCK5,cluster_3
D004051,Diethylhexyl Phthalate,23348,DOCK9,cluster_3
D004051,Diethylhexyl Phthalate,100861541,DOCK9-DT,cluster_3
D004051,Diethylhexyl Phthalate,79930,DOK3,cluster_3
D004051,Diethylhexyl Phthalate,55715,DOK4,cluster_3
D004051,Diethylhexyl Phthalate,220164,DOK6,cluster_3
D004051,Diethylhexyl Phthalate,421842,DOPEY2,cluster_3
D004051,Diethylhexyl Phthalate,122525,DORIP1,cluster_3
D004051,Diethylhexyl Phthalate,54344,DPM3,cluster_3
D004051,Diethylhexyl Phthalate,55211,DPPA4,cluster_3
D004051,Diethylhexyl Phthalate,340168,DPPA5,cluster_3
D004051,Diethylhexyl Phthalate,1805,DPT,cluster_3
D004051,Diethylhexyl Phthalate,283417,DPY19L2,cluster_3
D004051,Diethylhexyl Phthalate,1808,DPYSL2,cluster_3
D004051,Diethylhexyl Phthalate,56896,DPYSL5,cluster_3
D004051,Diethylhexyl Phthalate,55332,DRAM1,cluster_3
D004051,Diethylhexyl Phthalate,92749,DRC1,cluster_3
D004051,Diethylhexyl Phthalate,1816,DRD5,cluster_3
D004051,Diethylhexyl Phthalate,4733,DRG1,cluster_3
D004051,Diethylhexyl Phthalate,57453,DSCAML1,cluster_3
D004051,Diethylhexyl Phthalate,29940,DSE,cluster_3
D004051,Diethylhexyl Phthalate,1828,DSG1,cluster_3
D004051,Diethylhexyl Phthalate,1840,DTX1,cluster_3
D004051,Diethylhexyl Phthalate,196403,DTX3,cluster_3
D004051,Diethylhexyl Phthalate,151636,DTX3L,cluster_3
D004051,Diethylhexyl Phthalate,50506,DUOX2,cluster_3
D004051,Diethylhexyl Phthalate,1843,DUSP1,cluster_3
D004051,Diethylhexyl Phthalate,11221,DUSP10,cluster_3
D004051,Diethylhexyl Phthalate,1846,DUSP4,cluster_3
D004051,Diethylhexyl Phthalate,1847,DUSP5,cluster_3
D004051,Diethylhexyl Phthalate,6991,DYNLT2,cluster_3
D004051,Diethylhexyl Phthalate,6990,DYNLT3,cluster_3
D004051,Diethylhexyl Phthalate,8444,DYRK3,cluster_3
D004051,Diethylhexyl Phthalate,8291,DYSF,cluster_3
D004051,Diethylhexyl Phthalate,144455,E2F7,cluster_3
D004051,Diethylhexyl Phthalate,1879,EBF1,cluster_3
D004051,Diethylhexyl Phthalate,253738,EBF3,cluster_3
D004051,Diethylhexyl Phthalate,10148,EBI3,cluster_3
D004051,Diethylhexyl Phthalate,9718,ECE2,cluster_3
D004051,Diethylhexyl Phthalate,9427,ECEL1,cluster_3
D004051,Diethylhexyl Phthalate,1893,ECM1,cluster_3
D004051,Diethylhexyl Phthalate,1842,ECM2,cluster_3
D004051,Diethylhexyl Phthalate,345930,ECT2L,cluster_3
D004051,Diethylhexyl Phthalate,10913,EDAR,cluster_3
D004051,Diethylhexyl Phthalate,9695,EDEM1,cluster_3
D004051,Diethylhexyl Phthalate,10085,EDIL3,cluster_3
D004051,Diethylhexyl Phthalate,1909,EDNRA,cluster_3
D004051,Diethylhexyl Phthalate,79825,EFCC1,cluster_3
D004051,Diethylhexyl Phthalate,151651,EFHB,cluster_3
D004051,Diethylhexyl Phthalate,114327,EFHC1,cluster_3
D004051,Diethylhexyl Phthalate,1942,EFNA1,cluster_3
D004051,Diethylhexyl Phthalate,1944,EFNA3,cluster_3
D004051,Diethylhexyl Phthalate,1946,EFNA5,cluster_3
D004051,Diethylhexyl Phthalate,22979,EFR3B,cluster_3
D004051,Diethylhexyl Phthalate,133584,EGFLAM,cluster_3
D004051,Diethylhexyl Phthalate,1956,EGFR,cluster_3
D004051,Diethylhexyl Phthalate,100507500,EGFR-AS1,cluster_3
D004051,Diethylhexyl Phthalate,1958,EGR1,cluster_3
D004051,Diethylhexyl Phthalate,1959,EGR2,cluster_3
D004051,Diethylhexyl Phthalate,1960,EGR3,cluster_3
D004051,Diethylhexyl Phthalate,1961,EGR4,cluster_3
D004051,Diethylhexyl Phthalate,10938,EHD1,cluster_3
D004051,Diethylhexyl Phthalate,30846,EHD2,cluster_3
D004051,Diethylhexyl Phthalate,30844,EHD4,cluster_3
D004051,Diethylhexyl Phthalate,1962,EHHADH,cluster_3
D004051,Diethylhexyl Phthalate,493861,EID3,cluster_3
D004051,Diethylhexyl Phthalate,8663,EIF3C,cluster_3
D004051,Diethylhexyl Phthalate,728689,EIF3CL,cluster_3
D004051,Diethylhexyl Phthalate,1973,EIF4A1,cluster_3
D004051,Diethylhexyl Phthalate,8637,EIF4EBP3,cluster_3
D004051,Diethylhexyl Phthalate,1983,EIF5,cluster_3
D004051,Diethylhexyl Phthalate,1995,ELAVL3,cluster_3
D004051,Diethylhexyl Phthalate,1996,ELAVL4,cluster_3
D004051,Diethylhexyl Phthalate,1997,ELF1,cluster_3
D004051,Diethylhexyl Phthalate,2000,ELF4,cluster_3
D004051,Diethylhexyl Phthalate,114794,ELFN2,cluster_3
D004051,Diethylhexyl Phthalate,9844,ELMO1,cluster_3
D004051,Diethylhexyl Phthalate,64834,ELOVL1,cluster_3
D004051,Diethylhexyl Phthalate,83460,EMC6,cluster_3
D004051,Diethylhexyl Phthalate,90187,EMILIN3,cluster_3
D004051,Diethylhexyl Phthalate,400954,EML6,cluster_3
D004051,Diethylhexyl Phthalate,2014,EMP3,cluster_3
D004051,Diethylhexyl Phthalate,2018,EMX2,cluster_3
D004051,Diethylhexyl Phthalate,2022,ENG,cluster_3
D004051,Diethylhexyl Phthalate,2023,ENO1,cluster_3
D004051,Diethylhexyl Phthalate,2027,ENO3,cluster_3
D004051,Diethylhexyl Phthalate,2028,ENPEP,cluster_3
D004051,Diethylhexyl Phthalate,5168,ENPP2,cluster_3
D004051,Diethylhexyl Phthalate,9583,ENTPD4,cluster_3
D004051,Diethylhexyl Phthalate,9413,ENTREP1,cluster_3
D004051,Diethylhexyl Phthalate,285203,EOGT,cluster_3
D004051,Diethylhexyl Phthalate,2034,EPAS1,cluster_3
D004051,Diethylhexyl Phthalate,23136,EPB41L3,cluster_3
D004051,Diethylhexyl Phthalate,4072,EPCAM,cluster_3
D004051,Diethylhexyl Phthalate,54749,EPDR1,cluster_3
D004051,Diethylhexyl Phthalate,2045,EPHA7,cluster_3
D004051,Diethylhexyl Phthalate,2051,EPHB6,cluster_3
D004051,Diethylhexyl Phthalate,2053,EPHX2,cluster_3
D004051,Diethylhexyl Phthalate,79852,EPHX3,cluster_3
D004051,Diethylhexyl Phthalate,55040,EPN3,cluster_3
D004051,Diethylhexyl Phthalate,83481,EPPK1,cluster_3
D004051,Diethylhexyl Phthalate,421348,EPRS,cluster_3
D004051,Diethylhexyl Phthalate,94240,EPSTI1,cluster_3
D004051,Diethylhexyl Phthalate,54586,EQTN,cluster_3
D004051,Diethylhexyl Phthalate,157697,ERICH1,cluster_3
D004051,Diethylhexyl Phthalate,2081,ERN1,cluster_3
D004051,Diethylhexyl Phthalate,30001,ERO1A,cluster_3
D004051,Diethylhexyl Phthalate,121506,ERP27,cluster_3
D004051,Diethylhexyl Phthalate,109504726,ERV3-1-ZNF117,cluster_3
D004051,Diethylhexyl Phthalate,405754,ERVFRD-1,cluster_3
D004051,Diethylhexyl Phthalate,30816,ERVW-1,cluster_3
D004051,Diethylhexyl Phthalate,2099,ESR1,cluster_3
D004051,Diethylhexyl Phthalate,2100,ESR2,cluster_3
D004051,Diethylhexyl Phthalate,54845,ESRP1,cluster_3
D004051,Diethylhexyl Phthalate,2103,ESRRB,cluster_3
D004051,Diethylhexyl Phthalate,2115,ETV1,cluster_3
D004051,Diethylhexyl Phthalate,440695,ETV3L,cluster_3
D004051,Diethylhexyl Phthalate,2118,ETV4,cluster_3
D004051,Diethylhexyl Phthalate,2130,EWSR1,cluster_3
D004051,Diethylhexyl Phthalate,54932,EXD3,cluster_3
D004051,Diethylhexyl Phthalate,23086,EXPH5,cluster_3
D004051,Diethylhexyl Phthalate,2132,EXT2,cluster_3
D004051,Diethylhexyl Phthalate,2146,EZH2,cluster_3
D004051,Diethylhexyl Phthalate,7430,EZR,cluster_3
D004051,Diethylhexyl Phthalate,2159,F10,cluster_3
D004051,Diethylhexyl Phthalate,50848,F11R,cluster_3
D004051,Diethylhexyl Phthalate,2147,F2,cluster_3
D004051,Diethylhexyl Phthalate,2151,F2RL2,cluster_3
D004051,Diethylhexyl Phthalate,2168,FABP1,cluster_3
D004051,Diethylhexyl Phthalate,2167,FABP4,cluster_3
D004051,Diethylhexyl Phthalate,2171,FABP5,cluster_3
D004051,Diethylhexyl Phthalate,11170,FAM107A,cluster_3
D004051,Diethylhexyl Phthalate,83641,FAM107B,cluster_3
D004051,Diethylhexyl Phthalate,92689,FAM114A1,cluster_3
D004051,Diethylhexyl Phthalate,150864,FAM117B,cluster_3
