gene_cards_k,cluster_id,gene_symbol,set_label
20554,cluster_2,CRP,primary_anywhere
20554,cluster_2,CTDSP2,primary_anywhere
20554,cluster_2,CXCL13,primary_anywhere
20554,cluster_2,CXCR4,primary_anywhere
20554,cluster_2,CYP11A1,primary_anywhere
20554,cluster_2,CYP2A6,primary_anywhere
20554,cluster_2,DDIT4,primary_anywhere
20554,cluster_2,DKK1,primary_anywhere
20554,cluster_2,DPT,primary_anywhere
20554,cluster_2,DUSP1,primary_anywhere
20554,cluster_2,ESR1,primary_anywhere
20554,cluster_2,FLG,primary_anywhere
20554,cluster_2,GSTA2,primary_anywhere
20554,cluster_2,HPGD,primary_anywhere
20554,cluster_2,HSD3B2,primary_anywhere
20554,cluster_2,HSPA1A,primary_anywhere
20554,cluster_2,HSPA1L,primary_anywhere
20554,cluster_2,IGFBP1,primary_anywhere
20554,cluster_2,IP6K1,primary_anywhere
20554,cluster_2,KRT10,primary_anywhere
20554,cluster_2,LUM,primary_anywhere
20554,cluster_2,MAP1LC3B,primary_anywhere
20554,cluster_2,MIR675,primary_anywhere
20554,cluster_2,MLPH,primary_anywhere
20554,cluster_2,MMP2,primary_anywhere
20554,cluster_2,MMP9,primary_anywhere
20554,cluster_2,NEAT1,primary_anywhere
20554,cluster_2,NHSL3,primary_anywhere
20554,cluster_2,NOP9,primary_anywhere
20554,cluster_2,NR1I2,primary_anywhere
20554,cluster_2,NR1I3,primary_anywhere
20554,cluster_2,NR3C1,primary_anywhere
20554,cluster_2,OMD,primary_anywhere
20554,cluster_2,PARP10,primary_anywhere
20554,cluster_2,PGR,primary_anywhere
20554,cluster_2,PLA2G4A,primary_anywhere
20554,cluster_2,PLAC8,primary_anywhere
20554,cluster_2,PPARA,primary_anywhere
20554,cluster_2,PPARG,primary_anywhere
20554,cluster_2,PRRC2B,primary_anywhere
20554,cluster_2,PTGER1,primary_anywhere
20554,cluster_2,PTGER2,primary_anywhere
20554,cluster_2,PTGER3,primary_anywhere
20554,cluster_2,PTGER4,primary_anywhere
20554,cluster_2,PTGES,primary_anywhere
20554,cluster_2,PTGES2,primary_anywhere
20554,cluster_2,PTGES3,primary_anywhere
20554,cluster_2,PTGFR,primary_anywhere
20554,cluster_2,PTGS1,primary_anywhere
20554,cluster_2,PTGS2,primary_anywhere
20554,cluster_2,PTX3,primary_anywhere
20554,cluster_2,RAPGEF1,primary_anywhere
20554,cluster_2,RELA,primary_anywhere
20554,cluster_2,RGS2,primary_anywhere
20554,cluster_2,RNF4,primary_anywhere
20554,cluster_2,RPS2,primary_anywhere
20554,cluster_2,RXRA,primary_anywhere
20554,cluster_2,RXRB,primary_anywhere
20554,cluster_2,SCGN,primary_anywhere
20554,cluster_2,SIRT1,primary_anywhere
20554,cluster_2,SIRT2,primary_anywhere
20554,cluster_2,SIRT3,primary_anywhere
20554,cluster_2,SIRT5,primary_anywhere
20554,cluster_2,SLCO2A1,primary_anywhere
20554,cluster_2,SNORA64,primary_anywhere
20554,cluster_2,SNORA65,primary_anywhere
20554,cluster_2,SNORA72,primary_anywhere
20554,cluster_2,SOCS7,primary_anywhere
20554,cluster_2,SPP2,primary_anywhere
20554,cluster_2,SQSTM1,primary_anywhere
20554,cluster_2,STAR,primary_anywhere
20554,cluster_2,STAT3,primary_anywhere
20554,cluster_2,SUSD2,primary_anywhere
20554,cluster_2,TIMP1,primary_anywhere
20554,cluster_2,TIMP2,primary_anywhere
20554,cluster_2,TNC,primary_anywhere
20554,cluster_3,A2M,primary_anywhere
20554,cluster_3,AASS,primary_anywhere
20554,cluster_3,ABCA1,primary_anywhere
20554,cluster_3,ABCB1,primary_anywhere
20554,cluster_3,ABCB11,primary_anywhere
20554,cluster_3,ABCC2,primary_anywhere
20554,cluster_3,ABCC3,primary_anywhere
20554,cluster_3,ABCC4,primary_anywhere
20554,cluster_3,ABCC6,primary_anywhere
20554,cluster_3,ABCC8,primary_anywhere
20554,cluster_3,ABCG2,primary_anywhere
20554,cluster_3,ABTB2,primary_anywhere
20554,cluster_3,ABTB3,primary_anywhere
20554,cluster_3,ACAA1,primary_anywhere
20554,cluster_3,ACACB,primary_anywhere
20554,cluster_3,ACAD9,primary_anywhere
20554,cluster_3,ACADM,primary_anywhere
20554,cluster_3,ACADVL,primary_anywhere
20554,cluster_3,ACE2,primary_anywhere
20554,cluster_3,ACKR1,primary_anywhere
20554,cluster_3,ACKR2,primary_anywhere
20554,cluster_3,ACSL1,primary_anywhere
20554,cluster_3,ACSS2,primary_anywhere
20554,cluster_3,ACTA1,primary_anywhere
20554,cluster_3,ACTA2,primary_anywhere
20554,cluster_3,ACTB,primary_anywhere
20554,cluster_3,ACTBL2,primary_anywhere
20554,cluster_3,ACTG2,primary_anywhere
20554,cluster_3,ACTN1,primary_anywhere
20554,cluster_3,ACTR3,primary_anywhere
20554,cluster_3,ADAM23,primary_anywhere
20554,cluster_3,ADAM33,primary_anywhere
20554,cluster_3,ADAMTS1,primary_anywhere
20554,cluster_3,ADAMTS4,primary_anywhere
20554,cluster_3,ADAMTS9,primary_anywhere
20554,cluster_3,ADCYAP1R1,primary_anywhere
20554,cluster_3,ADGRG1,primary_anywhere
20554,cluster_3,ADGRG6,primary_anywhere
20554,cluster_3,ADI1,primary_anywhere
20554,cluster_3,ADIPOQ,primary_anywhere
20554,cluster_3,ADRA2B,primary_anywhere
20554,cluster_3,ADRB3,primary_anywhere
20554,cluster_3,ADSL,primary_anywhere
20554,cluster_3,ADSS1,primary_anywhere
20554,cluster_3,AEBP1,primary_anywhere
20554,cluster_3,AFAP1,primary_anywhere
20554,cluster_3,AFF2,primary_anywhere
20554,cluster_3,AFP,primary_anywhere
20554,cluster_3,AGAP2,primary_anywhere
20554,cluster_3,AGMO,primary_anywhere
20554,cluster_3,AGPAT1,primary_anywhere
20554,cluster_3,AGPAT4,primary_anywhere
20554,cluster_3,AGT,primary_anywhere
20554,cluster_3,AHI1,primary_anywhere
20554,cluster_3,AHNAK,primary_anywhere
20554,cluster_3,AHR,primary_anywhere
20554,cluster_3,AHSG,primary_anywhere
20554,cluster_3,AK4,primary_anywhere
20554,cluster_3,AK5,primary_anywhere
20554,cluster_3,AKAP5,primary_anywhere
20554,cluster_3,AKAP6,primary_anywhere
20554,cluster_3,AKAP8,primary_anywhere
20554,cluster_3,AKR1B10,primary_anywhere
20554,cluster_3,AKR1C1,primary_anywhere
20554,cluster_3,AKR1C3,primary_anywhere
20554,cluster_3,AKT1,primary_anywhere
20554,cluster_3,AKT1S1,primary_anywhere
20554,cluster_3,ALDH1A1,primary_anywhere
20554,cluster_3,ALDOA,primary_anywhere
20554,cluster_3,ALOX5,primary_anywhere
20554,cluster_3,ALOX5AP,primary_anywhere
20554,cluster_3,ALPK1,primary_anywhere
20554,cluster_3,ALPK2,primary_anywhere
20554,cluster_3,ALPL,primary_anywhere
20554,cluster_3,ALX4,primary_anywhere
20554,cluster_3,AMDHD1,primary_anywhere
20554,cluster_3,AMH,primary_anywhere
20554,cluster_3,AMHR2,primary_anywhere
20554,cluster_3,AMOT,primary_anywhere
20554,cluster_3,AMOTL1,primary_anywhere
20554,cluster_3,AMPH,primary_anywhere
20554,cluster_3,ANGPT2,primary_anywhere
20554,cluster_3,ANGPT4,primary_anywhere
20554,cluster_3,ANGPTL4,primary_anywhere
20554,cluster_3,ANKRD1,primary_anywhere
20554,cluster_3,ANKRD10,primary_anywhere
20554,cluster_3,ANKRD13C-DT,primary_anywhere
20554,cluster_3,ANKS1A,primary_anywhere
20554,cluster_3,ANO4,primary_anywhere
20554,cluster_3,ANXA1,primary_anywhere
20554,cluster_3,ANXA2,primary_anywhere
20554,cluster_3,ANXA3,primary_anywhere
20554,cluster_3,ANXA4,primary_anywhere
20554,cluster_3,ANXA5,primary_anywhere
20554,cluster_3,AOX1,primary_anywhere
20554,cluster_3,AP1M2,primary_anywhere
20554,cluster_3,APBB2,primary_anywhere
20554,cluster_3,APOL6,primary_anywhere
20554,cluster_3,AQP1,primary_anywhere
20554,cluster_3,AQP4,primary_anywhere
20554,cluster_3,AR,primary_anywhere
20554,cluster_3,ARGLU1,primary_anywhere
20554,cluster_3,ARHGAP1,primary_anywhere
20554,cluster_3,ARHGAP18,primary_anywhere
20554,cluster_3,ARHGAP24,primary_anywhere
20554,cluster_3,ARHGAP39,primary_anywhere
20554,cluster_3,ARHGAP45,primary_anywhere
20554,cluster_3,ARHGAP6,primary_anywhere
20554,cluster_3,ARHGAP8,primary_anywhere
20554,cluster_3,ARHGDIA,primary_anywhere
20554,cluster_3,ARHGDIB,primary_anywhere
20554,cluster_3,ARHGEF5,primary_anywhere
20554,cluster_3,ARL1,primary_anywhere
20554,cluster_3,ARL3,primary_anywhere
20554,cluster_3,ARL8B,primary_anywhere
20554,cluster_3,ARPC1B,primary_anywhere
20554,cluster_3,ARSA,primary_anywhere
20554,cluster_3,ARSG,primary_anywhere
20554,cluster_3,ARX,primary_anywhere
20554,cluster_3,ASIC1,primary_anywhere
20554,cluster_3,ASIP,primary_anywhere
20554,cluster_3,ASPRV1,primary_anywhere
20554,cluster_3,ASS1,primary_anywhere
20554,cluster_3,ASTN1,primary_anywhere
20554,cluster_3,ATCAY,primary_anywhere
20554,cluster_3,ATG16L1,primary_anywhere
20554,cluster_3,ATG16L2,primary_anywhere
20554,cluster_3,ATM,primary_anywhere
20554,cluster_3,ATP11A,primary_anywhere
20554,cluster_3,ATP12A,primary_anywhere
20554,cluster_3,ATP1A2,primary_anywhere
20554,cluster_3,ATP1A4,primary_anywhere
20554,cluster_3,ATP1B2,primary_anywhere
20554,cluster_3,ATP2A1,primary_anywhere
20554,cluster_3,ATP5MF-PTCD1,primary_anywhere
20554,cluster_3,ATP6V1B1,primary_anywhere
20554,cluster_3,ATP8B3,primary_anywhere
20554,cluster_3,ATXN1,primary_anywhere
20554,cluster_3,ATXN3L,primary_anywhere
20554,cluster_3,AURKA,primary_anywhere
20554,cluster_3,AXL,primary_anywhere
20554,cluster_3,B3GALNT1,primary_anywhere
20554,cluster_3,B3GAT1,primary_anywhere
20554,cluster_3,B4GALT1,primary_anywhere
20554,cluster_3,BACH2,primary_anywhere
20554,cluster_3,BAG3,primary_anywhere
20554,cluster_3,BAIAP2L2,primary_anywhere
20554,cluster_3,BAMBI,primary_anywhere
20554,cluster_3,BAX,primary_anywhere
20554,cluster_3,BCHE,primary_anywhere
20554,cluster_3,BCL11A,primary_anywhere
20554,cluster_3,BCL2,primary_anywhere
20554,cluster_3,BCL2L14,primary_anywhere
20554,cluster_3,BCL6B,primary_anywhere
20554,cluster_3,BCO1,primary_anywhere
20554,cluster_3,BECN1,primary_anywhere
20554,cluster_3,BEND3,primary_anywhere
20554,cluster_3,BHLHE22,primary_anywhere
20554,cluster_3,BHLHE40,primary_anywhere
20554,cluster_3,BHMT,primary_anywhere
20554,cluster_3,BHMT2,primary_anywhere
20554,cluster_3,BMAL1,primary_anywhere
20554,cluster_3,BMP1,primary_anywhere
20554,cluster_3,BMP2,primary_anywhere
20554,cluster_3,BOLA2B,primary_anywhere
20554,cluster_3,BST1,primary_anywhere
20554,cluster_3,BTBD8,primary_anywhere
20554,cluster_3,BTN3A1,primary_anywhere
20554,cluster_3,BTN3A2,primary_anywhere
20554,cluster_3,BUD31,primary_anywhere
20554,cluster_3,C19ORF33,primary_anywhere
20554,cluster_3,C1QA,primary_anywhere
20554,cluster_3,C1R,primary_anywhere
20554,cluster_3,C1S,primary_anywhere
20554,cluster_3,C20ORF203,primary_anywhere
20554,cluster_3,C20ORF96,primary_anywhere
20554,cluster_3,C2ORF42,primary_anywhere
20554,cluster_3,C3,primary_anywhere
20554,cluster_3,C3ORF18,primary_anywhere
20554,cluster_3,C4A,primary_anywhere
20554,cluster_3,C4B,primary_anywhere
20554,cluster_3,C5,primary_anywhere
20554,cluster_3,C5AR1,primary_anywhere
20554,cluster_3,C6ORF118,primary_anywhere
20554,cluster_3,C6ORF47,primary_anywhere
20554,cluster_3,C8ORF58,primary_anywhere
20554,cluster_3,C9ORF153,primary_anywhere
20554,cluster_3,CA3,primary_anywhere
20554,cluster_3,CA4,primary_anywhere
20554,cluster_3,CA9,primary_anywhere
20554,cluster_3,CABP4,primary_anywhere
20554,cluster_3,CACNA1B,primary_anywhere
20554,cluster_3,CACNA1C,primary_anywhere
20554,cluster_3,CACNA1D,primary_anywhere
20554,cluster_3,CACNA2D2,primary_anywhere
20554,cluster_3,CACNA2D3,primary_anywhere
20554,cluster_3,CACNG4,primary_anywhere
20554,cluster_3,CACNG6,primary_anywhere
20554,cluster_3,CADM1,primary_anywhere
20554,cluster_3,CADPS,primary_anywhere
20554,cluster_3,CALB2,primary_anywhere
20554,cluster_3,CALD1,primary_anywhere
20554,cluster_3,CALN1,primary_anywhere
20554,cluster_3,CAMK1D,primary_anywhere
20554,cluster_3,CAMKK1,primary_anywhere
20554,cluster_3,CAMKMT,primary_anywhere
20554,cluster_3,CAMKV,primary_anywhere
20554,cluster_3,CANX,primary_anywhere
20554,cluster_3,CAPN1,primary_anywhere
20554,cluster_3,CAPN13,primary_anywhere
20554,cluster_3,CAPN14,primary_anywhere
20554,cluster_3,CAPN2,primary_anywhere
20554,cluster_3,CAPN6,primary_anywhere
20554,cluster_3,CAPS2,primary_anywhere
20554,cluster_3,CASP1,primary_anywhere
20554,cluster_3,CASP14,primary_anywhere
20554,cluster_3,CASP3,primary_anywhere
20554,cluster_3,CASP7,primary_anywhere
20554,cluster_3,CASP8,primary_anywhere
20554,cluster_3,CASP9,primary_anywhere
20554,cluster_3,CAT,primary_anywhere
20554,cluster_3,CATSPERD,primary_anywhere
20554,cluster_3,CAV1,primary_anywhere
20554,cluster_3,CAV2,primary_anywhere
20554,cluster_3,CAV3,primary_anywhere
20554,cluster_3,CBR3,primary_anywhere
20554,cluster_3,CCDC136,primary_anywhere
20554,cluster_3,CCDC138,primary_anywhere
20554,cluster_3,CCDC148,primary_anywhere
20554,cluster_3,CCDC163,primary_anywhere
20554,cluster_3,CCDC180,primary_anywhere
20554,cluster_3,CCDC184,primary_anywhere
20554,cluster_3,CCDC40,primary_anywhere
20554,cluster_3,CCL2,primary_anywhere
20554,cluster_3,CCL20,primary_anywhere
20554,cluster_3,CCL25,primary_anywhere
20554,cluster_3,CCN4,primary_anywhere
20554,cluster_3,CCNA1,primary_anywhere
20554,cluster_3,CCNA2,primary_anywhere
20554,cluster_3,CCND1,primary_anywhere
20554,cluster_3,CCND3,primary_anywhere
20554,cluster_3,CCNE1,primary_anywhere
20554,cluster_3,CCNE2,primary_anywhere
20554,cluster_3,CCNG2,primary_anywhere
20554,cluster_3,CCNH,primary_anywhere
20554,cluster_3,CCNL1,primary_anywhere
20554,cluster_3,CCNY,primary_anywhere
20554,cluster_3,CCR1,primary_anywhere
20554,cluster_3,CCR2,primary_anywhere
20554,cluster_3,CCR6,primary_anywhere
20554,cluster_3,CD109,primary_anywhere
20554,cluster_3,CD14,primary_anywhere
20554,cluster_3,CD19,primary_anywhere
20554,cluster_3,CD22,primary_anywhere
20554,cluster_3,CD28,primary_anywhere
20554,cluster_3,CD37,primary_anywhere
20554,cluster_3,CD40,primary_anywhere
20554,cluster_3,CD47,primary_anywhere
20554,cluster_3,CD68,primary_anywhere
20554,cluster_3,CD70,primary_anywhere
20554,cluster_3,CD9,primary_anywhere
20554,cluster_3,CD96,primary_anywhere
20554,cluster_3,CD99,primary_anywhere
20554,cluster_3,CDC20B,primary_anywhere
20554,cluster_3,CDCP1,primary_anywhere
20554,cluster_3,CDH1,primary_anywhere
20554,cluster_3,CDH13,primary_anywhere
20554,cluster_3,CDH18,primary_anywhere
20554,cluster_3,CDH2,primary_anywhere
20554,cluster_3,CDH23,primary_anywhere
20554,cluster_3,CDH3,primary_anywhere
20554,cluster_3,CDH7,primary_anywhere
20554,cluster_3,CDHR1,primary_anywhere
20554,cluster_3,CDK1,primary_anywhere
20554,cluster_3,CDK10,primary_anywhere
20554,cluster_3,CDK6,primary_anywhere
20554,cluster_3,CDKN1A,primary_anywhere
20554,cluster_3,CDKN1C,primary_anywhere
20554,cluster_3,CDKN2A,primary_anywhere
20554,cluster_3,CDKN2B,primary_anywhere
20554,cluster_3,CDO1,primary_anywhere
20554,cluster_3,CDON,primary_anywhere
20554,cluster_3,CEACAM1,primary_anywhere
20554,cluster_3,CEACAM3,primary_anywhere
20554,cluster_3,CEBPA,primary_anywhere
20554,cluster_3,CEBPB,primary_anywhere
20554,cluster_3,CECR2,primary_anywhere
20554,cluster_3,CENPF,primary_anywhere
20554,cluster_3,CENPV,primary_anywhere
20554,cluster_3,CENPX,primary_anywhere
20554,cluster_3,CEP55,primary_anywhere
20554,cluster_3,CES1,primary_anywhere
20554,cluster_3,CES2,primary_anywhere
20554,cluster_3,CES4A,primary_anywhere
20554,cluster_3,CFAP299,primary_anywhere
20554,cluster_3,CFAP43,primary_anywhere
20554,cluster_3,CFAP44,primary_anywhere
20554,cluster_3,CFAP91,primary_anywhere
20554,cluster_3,CFI,primary_anywhere
20554,cluster_3,CGA,primary_anywhere
20554,cluster_3,CHAF1B,primary_anywhere
20554,cluster_3,CHEK1,primary_anywhere
20554,cluster_3,CHEK2,primary_anywhere
20554,cluster_3,CHI3L1,primary_anywhere
20554,cluster_3,CHRDL1,primary_anywhere
20554,cluster_3,CHRNB4,primary_anywhere
20554,cluster_3,CIB1,primary_anywhere
20554,cluster_3,CIMAP3,primary_anywhere
20554,cluster_3,CKB,primary_anywhere
20554,cluster_3,CKS1B,primary_anywhere
20554,cluster_3,CLCN7,primary_anywhere
20554,cluster_3,CLDN1,primary_anywhere
20554,cluster_3,CLDN6,primary_anywhere
20554,cluster_3,CLDN7,primary_anywhere
20554,cluster_3,CLEC2D,primary_anywhere
20554,cluster_3,CLEC7A,primary_anywhere
20554,cluster_3,CLIC1,primary_anywhere
20554,cluster_3,CLIC5,primary_anywhere
20554,cluster_3,CLIP3,primary_anywhere
20554,cluster_3,CLK1,primary_anywhere
20554,cluster_3,CLTB,primary_anywhere
20554,cluster_3,CLYBL,primary_anywhere
20554,cluster_3,CMKLR1,primary_anywhere
20554,cluster_3,CNBP,primary_anywhere
20554,cluster_3,CNMD,primary_anywhere
20554,cluster_3,CNN1,primary_anywhere
20554,cluster_3,CNN2,primary_anywhere
20554,cluster_3,CNPY1,primary_anywhere
20554,cluster_3,CNTFR,primary_anywhere
20554,cluster_3,CNTN2,primary_anywhere
20554,cluster_3,CNTN5,primary_anywhere
20554,cluster_3,CNTNAP1,primary_anywhere
20554,cluster_3,COG2,primary_anywhere
20554,cluster_3,COL13A1,primary_anywhere
20554,cluster_3,COL17A1,primary_anywhere
20554,cluster_3,COL23A1,primary_anywhere
20554,cluster_3,COL4A2,primary_anywhere
20554,cluster_3,COL5A1,primary_anywhere
20554,cluster_3,COL7A1,primary_anywhere
20554,cluster_3,COL9A2,primary_anywhere
20554,cluster_3,COLGALT2,primary_anywhere
20554,cluster_3,COMMD3-BMI1,primary_anywhere
20554,cluster_3,COMMD4,primary_anywhere
20554,cluster_3,COMP,primary_anywhere
20554,cluster_3,COMT,primary_anywhere
20554,cluster_3,COPS5,primary_anywhere
20554,cluster_3,CORO7-PAM16,primary_anywhere
20554,cluster_3,COXFA4L3,primary_anywhere
20554,cluster_3,CPA1,primary_anywhere
20554,cluster_3,CPAMD8,primary_anywhere
20554,cluster_3,CPB2,primary_anywhere
20554,cluster_3,CPEB2,primary_anywhere
20554,cluster_3,CPED1,primary_anywhere
20554,cluster_3,CPQ,primary_anywhere
20554,cluster_3,CPS1,primary_anywhere
20554,cluster_3,CPVL,primary_anywhere
20554,cluster_3,CPXM2,primary_anywhere
20554,cluster_3,CRABP1,primary_anywhere
20554,cluster_3,CRB2,primary_anywhere
20554,cluster_3,CREB3,primary_anywhere
20554,cluster_3,CREB3L1,primary_anywhere
20554,cluster_3,CREG2,primary_anywhere
20554,cluster_3,CRELD1,primary_anywhere
20554,cluster_3,CRH,primary_anywhere
20554,cluster_3,CRIP3,primary_anywhere
20554,cluster_3,CRIPTO,primary_anywhere
20554,cluster_3,CRISPLD2,primary_anywhere
20554,cluster_3,CRP,primary_anywhere
20554,cluster_3,CRTAC1,primary_anywhere
20554,cluster_3,CRYAA,primary_anywhere
20554,cluster_3,CRYBB3,primary_anywhere
20554,cluster_3,CSF1R,primary_anywhere
20554,cluster_3,CSF2RB,primary_anywhere
20554,cluster_3,CSGALNACT1,primary_anywhere
20554,cluster_3,CSMD2,primary_anywhere
20554,cluster_3,CSNK1G3,primary_anywhere
20554,cluster_3,CST1,primary_anywhere
20554,cluster_3,CST6,primary_anywhere
20554,cluster_3,CTBP1,primary_anywhere
20554,cluster_3,CTNNA2,primary_anywhere
20554,cluster_3,CTNNB1,primary_anywhere
20554,cluster_3,CTRB1,primary_anywhere
20554,cluster_3,CTRB2,primary_anywhere
20554,cluster_3,CTSD,primary_anywhere
20554,cluster_3,CTSF,primary_anywhere
20554,cluster_3,CTSL,primary_anywhere
20554,cluster_3,CTSV,primary_anywhere
20554,cluster_3,CUX2,primary_anywhere
20554,cluster_3,CXCL13,primary_anywhere
20554,cluster_3,CXCL16,primary_anywhere
20554,cluster_3,CXCL3,primary_anywhere
20554,cluster_3,CXCL5,primary_anywhere
20554,cluster_3,CXCL8,primary_anywhere
20554,cluster_3,CXCR4,primary_anywhere
20554,cluster_3,CYB5R1,primary_anywhere
20554,cluster_3,CYBA,primary_anywhere
20554,cluster_3,CYP11A1,primary_anywhere
20554,cluster_3,CYP11B1,primary_anywhere
20554,cluster_3,CYP17A1,primary_anywhere
20554,cluster_3,CYP19A1,primary_anywhere
20554,cluster_3,CYP1A1,primary_anywhere
20554,cluster_3,CYP1B1,primary_anywhere
20554,cluster_3,CYP26A1,primary_anywhere
20554,cluster_3,CYP2A6,primary_anywhere
20554,cluster_3,CYP2B6,primary_anywhere
20554,cluster_3,CYP2C19,primary_anywhere
20554,cluster_3,CYP2C8,primary_anywhere
20554,cluster_3,CYP2C9,primary_anywhere
20554,cluster_3,CYP2D6,primary_anywhere
20554,cluster_3,CYP2E1,primary_anywhere
20554,cluster_3,CYP2F1,primary_anywhere
20554,cluster_3,CYP2J2,primary_anywhere
20554,cluster_3,CYP3A4,primary_anywhere
20554,cluster_3,CYP3A43,primary_anywhere
20554,cluster_3,CYP3A5,primary_anywhere
20554,cluster_3,CYP46A1,primary_anywhere
20554,cluster_3,CYP4V2,primary_anywhere
20554,cluster_3,CYRIA,primary_anywhere
20554,cluster_3,CYSLTR2,primary_anywhere
20554,cluster_3,DAB2IP,primary_anywhere
20554,cluster_3,DACH1,primary_anywhere
20554,cluster_3,DACT1,primary_anywhere
20554,cluster_3,DACT2,primary_anywhere
20554,cluster_3,DAGLB,primary_anywhere
20554,cluster_3,DAPK1,primary_anywhere
20554,cluster_3,DAPL1,primary_anywhere
20554,cluster_3,DAXX,primary_anywhere
20554,cluster_3,DBN1,primary_anywhere
20554,cluster_3,DCAKD,primary_anywhere
20554,cluster_3,DCHS2,primary_anywhere
20554,cluster_3,DCLK1,primary_anywhere
20554,cluster_3,DDIT3,primary_anywhere
20554,cluster_3,DDIT4,primary_anywhere
20554,cluster_3,DDRGK1,primary_anywhere
20554,cluster_3,DDTL,primary_anywhere
20554,cluster_3,DEF8,primary_anywhere
20554,cluster_3,DEFA3,primary_anywhere
20554,cluster_3,DENND1A,primary_anywhere
20554,cluster_3,DGAT1,primary_anywhere
20554,cluster_3,DGAT2,primary_anywhere
20554,cluster_3,DGKA,primary_anywhere
20554,cluster_3,DHX40,primary_anywhere
20554,cluster_3,DIAPH1,primary_anywhere
20554,cluster_3,DIO2,primary_anywhere
20554,cluster_3,DIO3,primary_anywhere
20554,cluster_3,DKK1,primary_anywhere
20554,cluster_3,DKK2,primary_anywhere
20554,cluster_3,DKK3,primary_anywhere
20554,cluster_3,DLC1,primary_anywhere
20554,cluster_3,DLGAP1,primary_anywhere
20554,cluster_3,DLL1,primary_anywhere
20554,cluster_3,DLL4,primary_anywhere
20554,cluster_3,DMD,primary_anywhere
20554,cluster_3,DMRT3,primary_anywhere
20554,cluster_3,DNAAF19,primary_anywhere
